0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,0,109,109
110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
46,46,46,46,46,46,46,46
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
80,80,80,80,80,80,80,80
0,0,0,0,0,0,0,0
83,83,83,83,83,83,83,0
109,109,109,109,109,109,109,109
3,109,3,3,3,109,3,3
109,109,109,109,109,109,109,109
108,108,108,108,108,108,108,108
109,109,109,109,109,109,109,109
98,98,98,98,98,98,98,98
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
110,110,110,110,110,110,110,110
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
40,40,40,40,40,40,40,40
109,109,109,109,109,109,109,109
0,0,71,0,71,0,71,71
45,45,45,45,45,45,45,45
89,109,89,109,89,56,89,89
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
36,36,87,36,87,36,87,87
23,23,23,23,23,23,23,23
24,24,24,24,24,43,24,24
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
55,55,0,55,0,109,0,0
110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
82,82,82,82,82,82,82,82
29,29,29,29,29,29,29,29
109,0,109,109,109,0,109,109
109,109,109,109,109,109,109,109
41,41,41,41,41,41,41,38
23,32,80,23,23,32,23,80
77,109,77,109,77,109,77,77
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
29,29,29,29,29,29,29,29
95,95,95,95,95,95,95,95
109,109,53,109,53,109,53,53
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
0,0,96,0,96,0,96,96
109,109,0,109,0,109,109,0
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
95,95,95,95,95,95,95,95
109,109,109,109,109,0,109,109
109,109,2,109,2,109,2,2
110,110,110,110,110,110,110,110
14,14,0,14,0,14,0,0
48,48,91,48,91,48,48,91
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
44,44,44,44,44,44,44,44
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
7,7,7,7,7,7,7,7
110,110,110,110,110,110,110,110
53,53,53,53,53,53,53,53
109,109,109,109,109,109,109,109
109,109,109,109,109,77,109,109
43,43,43,43,43,109,43,43
109,73,109,109,109,73,109,109
62,62,62,62,62,62,62,62
0,0,0,0,0,0,0,0
46,46,28,46,78,46,78,28
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110
0,0,0,0,0,0,0,0
85,85,85,85,85,85,85,85
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
45,45,45,45,45,45,45,45
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
77,69,77,69,77,69,77,77
0,0,0,0,0,37,0,0
4,4,0,4,0,4,4,0
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110
77,77,77,77,77,77,77,77
12,12,12,12,12,12,12,12
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
98,98,98,98,98,0,98,98
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
50,50,50,50,50,50,50,74
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
84,45,84,84,84,45,84,84
67,67,67,67,67,67,67,67
49,49,49,49,49,49,49,49
40,0,40,40,40,0,40,40
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17,17,17,17,17,17,17,17
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,36,109,36,109,0,36
109,109,110,109,110,109,110,110
110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
44,44,44,44,44,44,44,44
110,110,110,110,110,110,110,110
0,47,0,0,0,47,0,0
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
21,21,21,21,21,21,21,21
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
77,77,109,77,109,77,77,109
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
14,14,14,14,14,14,14,14
110,110,110,110,110,110,110,110
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
17,17,17,17,17,17,17,17
45,45,45,45,45,45,45,45
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
87,87,87,87,87,87,87,87
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
65,109,65,65,65,109,65,65
72,72,72,72,72,72,72,72
55,55,55,55,55,55,55,55
13,13,13,13,13,13,13,13
82,82,82,82,82,109,82,82
109,109,109,109,109,109,109,109
12,12,12,12,12,12,12,12
24,24,24,24,24,24,24,24
36,36,36,36,36,36,36,36
109,109,109,109,109,109,109,109
85,0,85,0,85,0,85,85
0,0,0,0,0,9,0,0
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
32,32,32,32,32,76,32,32
54,54,54,54,54,54,54,54
110,110,110,110,110,110,110,110
56,56,56,56,56,56,56,56
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
13,13,13,13,13,13,13,13
109,109,109,109,109,109,109,109
109,0,0,109,0,0,0,0
0,0,0,0,0,0,0,0
109,109,70,109,70,109,70,0
110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110
40,109,40,109,40,109,40,40
0,0,0,0,0,0,0,0
110,110,110,110,110,110,110,110
17,17,17,17,17,17,17,17
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,44
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
80,27,109,80,80,27,80,109
109,82,109,109,109,82,109,99
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
19,19,19,19,19,19,19,19
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,4,4,4,4,4,4,4
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109
52,109,52,109,52,109,52,52
0,0,0,0,0,51,0,0
57,57,57,57,57,57,57,0
0,0,0,0,0,0,0,0
67,67,0,67,67,67,67,0
109,0,109,0,109,0,109,109
12,12,12,12,12,12,12,12
109,109,109,109,109,109,109,109
110,110,110,110,110,110,110,110
109,109,64,109,109,109,109,64
110,110,110,110,110,110,110,110
0,0,0,0,0,0,0,0
77,77,77,77,77,77,77,77
0,0,0,0,0,0,0,0
109,109,109,109,109,109,109,109
98,98,98,98,98,98,98,109
