tA,tE,tI,tDor,tP,tR
93.0,Inf,Inf,Inf,Inf,97.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
63.0,Inf,Inf,Inf,Inf,68.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
68.0,Inf,Inf,Inf,Inf,73.0
50.0,Inf,Inf,Inf,Inf,53.0
68.0,Inf,Inf,Inf,Inf,78.0
Inf,Inf,Inf,Inf,Inf,Inf
49.0,Inf,Inf,Inf,Inf,57.0
0.0,Inf,Inf,Inf,Inf,0.0
41.0,Inf,Inf,Inf,Inf,43.0
62.0,Inf,Inf,Inf,Inf,64.0
Inf,65.0,69.0,Inf,Inf,71.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
14.0,Inf,Inf,Inf,Inf,16.0
18.0,Inf,Inf,Inf,Inf,19.0
Inf,Inf,Inf,Inf,Inf,Inf
99.0,Inf,Inf,Inf,Inf,100.0
84.0,Inf,Inf,Inf,Inf,89.0
92.0,Inf,Inf,Inf,Inf,95.0
51.0,Inf,Inf,Inf,Inf,56.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,15.0,31.0,Inf,Inf,32.0
32.0,Inf,Inf,Inf,Inf,34.0
Inf,Inf,Inf,Inf,Inf,Inf
31.0,Inf,Inf,Inf,Inf,34.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,16.0
0.0,Inf,Inf,Inf,Inf,0.0
67.0,Inf,Inf,Inf,Inf,73.0
Inf,56.0,66.0,Inf,Inf,67.0
80.0,Inf,Inf,Inf,Inf,83.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
70.0,Inf,Inf,Inf,Inf,75.0
23.0,Inf,Inf,Inf,Inf,29.0
93.0,Inf,Inf,Inf,Inf,95.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,58.0,66.0,Inf,Inf,72.0
Inf,Inf,Inf,Inf,Inf,Inf
58.0,Inf,Inf,Inf,Inf,62.0
63.0,Inf,Inf,Inf,Inf,79.0
0.0,Inf,Inf,Inf,Inf,0.0
32.0,Inf,Inf,Inf,Inf,33.0
79.0,Inf,Inf,Inf,Inf,80.0
Inf,Inf,Inf,Inf,Inf,Inf
83.0,Inf,Inf,Inf,Inf,110.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
75.0,Inf,Inf,Inf,Inf,80.0
96.0,Inf,Inf,Inf,Inf,97.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,87.0,91.0,Inf,Inf,93.0
57.0,Inf,Inf,Inf,Inf,64.0
Inf,92.0,96.0,98.0,124.0,161.0
73.0,Inf,Inf,Inf,Inf,87.0
Inf,98.0,104.0,Inf,Inf,106.0
Inf,Inf,Inf,Inf,Inf,Inf
60.0,Inf,Inf,Inf,Inf,68.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
43.0,Inf,Inf,Inf,Inf,51.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
Inf,74.0,79.0,Inf,Inf,83.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
64.0,Inf,Inf,Inf,Inf,71.0
0.0,Inf,Inf,Inf,Inf,0.0
71.0,Inf,Inf,Inf,Inf,73.0
80.0,Inf,Inf,Inf,Inf,81.0
0.0,Inf,Inf,Inf,Inf,0.0
68.0,Inf,Inf,Inf,Inf,75.0
74.0,Inf,Inf,Inf,Inf,78.0
0.0,Inf,Inf,Inf,Inf,0.0
12.0,Inf,Inf,Inf,Inf,13.0
0.0,Inf,Inf,Inf,Inf,0.0
61.0,Inf,Inf,Inf,Inf,64.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
Inf,17.0,27.0,29.0,33.0,43.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
50.0,Inf,Inf,Inf,Inf,52.0
36.0,Inf,Inf,Inf,Inf,38.0
33.0,Inf,Inf,Inf,Inf,46.0
36.0,Inf,Inf,Inf,Inf,40.0
Inf,55.0,57.0,Inf,Inf,58.0
63.0,Inf,Inf,Inf,Inf,66.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
71.0,Inf,Inf,Inf,Inf,83.0
0.0,Inf,Inf,Inf,Inf,0.0
56.0,Inf,Inf,Inf,Inf,63.0
75.0,Inf,Inf,Inf,Inf,80.0
82.0,Inf,Inf,Inf,Inf,84.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
93.0,Inf,Inf,Inf,Inf,97.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
90.0,Inf,Inf,Inf,Inf,102.0
Inf,38.0,41.0,Inf,Inf,42.0
0.0,Inf,Inf,Inf,Inf,0.0
62.0,Inf,Inf,Inf,Inf,70.0
56.0,Inf,Inf,Inf,Inf,59.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
30.0,Inf,Inf,Inf,Inf,31.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,100.0,104.0,107.0,117.0,118.0
66.0,Inf,Inf,Inf,Inf,76.0
93.0,Inf,Inf,Inf,Inf,107.0
91.0,Inf,Inf,Inf,Inf,98.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
83.0,Inf,Inf,Inf,Inf,88.0
86.0,Inf,Inf,Inf,Inf,95.0
32.0,Inf,Inf,Inf,Inf,37.0
0.0,Inf,Inf,Inf,Inf,0.0
88.0,Inf,Inf,Inf,Inf,91.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
50.0,Inf,Inf,Inf,Inf,55.0
48.0,Inf,Inf,Inf,Inf,50.0
97.0,Inf,Inf,Inf,Inf,104.0
Inf,Inf,Inf,Inf,Inf,Inf
83.0,Inf,Inf,Inf,Inf,85.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
20.0,Inf,Inf,Inf,Inf,26.0
73.0,Inf,Inf,Inf,Inf,75.0
45.0,Inf,Inf,Inf,Inf,46.0
0.0,Inf,Inf,Inf,Inf,0.0
55.0,Inf,Inf,Inf,Inf,63.0
91.0,Inf,Inf,Inf,Inf,93.0
64.0,Inf,Inf,Inf,Inf,79.0
Inf,Inf,Inf,Inf,Inf,Inf
56.0,Inf,Inf,Inf,Inf,65.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
81.0,Inf,Inf,Inf,Inf,87.0
Inf,Inf,Inf,Inf,Inf,Inf
42.0,Inf,Inf,Inf,Inf,49.0
Inf,Inf,Inf,Inf,Inf,Inf
93.0,Inf,Inf,Inf,Inf,94.0
51.0,Inf,Inf,Inf,Inf,57.0
51.0,Inf,Inf,Inf,Inf,53.0
31.0,Inf,Inf,Inf,Inf,33.0
74.0,Inf,Inf,Inf,Inf,77.0
63.0,Inf,Inf,Inf,Inf,76.0
13.0,Inf,Inf,Inf,Inf,14.0
Inf,19.0,20.0,Inf,Inf,25.0
0.0,Inf,Inf,Inf,Inf,0.0
82.0,Inf,Inf,Inf,Inf,84.0
73.0,Inf,Inf,Inf,Inf,79.0
79.0,Inf,Inf,Inf,Inf,86.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
37.0,Inf,Inf,Inf,Inf,40.0
62.0,Inf,Inf,Inf,Inf,63.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
41.0,Inf,Inf,Inf,Inf,43.0
41.0,Inf,Inf,Inf,Inf,43.0
0.0,Inf,Inf,Inf,Inf,0.0
52.0,Inf,Inf,Inf,Inf,53.0
52.0,Inf,Inf,Inf,Inf,53.0
85.0,Inf,Inf,Inf,Inf,86.0
85.0,Inf,Inf,Inf,Inf,86.0
72.0,Inf,Inf,Inf,Inf,77.0
72.0,Inf,Inf,Inf,Inf,77.0
Inf,Inf,Inf,Inf,Inf,Inf
95.0,Inf,Inf,Inf,Inf,101.0
0.0,Inf,Inf,Inf,Inf,0.0
11.0,Inf,Inf,Inf,Inf,15.0
Inf,34.0,39.0,Inf,Inf,43.0
0.0,Inf,Inf,Inf,Inf,0.0
41.0,Inf,Inf,Inf,Inf,54.0
54.0,Inf,Inf,Inf,Inf,59.0
0.0,Inf,Inf,Inf,Inf,0.0
90.0,Inf,Inf,Inf,Inf,91.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
75.0,Inf,Inf,Inf,Inf,78.0
66.0,Inf,Inf,Inf,Inf,70.0
33.0,Inf,Inf,Inf,Inf,43.0
46.0,Inf,Inf,Inf,Inf,53.0
33.0,Inf,Inf,Inf,Inf,37.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
97.0,Inf,Inf,Inf,Inf,101.0
56.0,Inf,Inf,Inf,Inf,59.0
26.0,Inf,Inf,Inf,Inf,27.0
19.0,Inf,Inf,Inf,Inf,22.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
39.0,Inf,Inf,Inf,Inf,45.0
75.0,Inf,Inf,Inf,Inf,82.0
Inf,71.0,80.0,81.0,98.0,111.0
86.0,Inf,Inf,Inf,Inf,90.0
72.0,Inf,Inf,Inf,Inf,74.0
82.0,Inf,Inf,Inf,Inf,83.0
Inf,80.0,82.0,Inf,Inf,87.0
Inf,87.0,90.0,Inf,Inf,91.0
76.0,Inf,Inf,Inf,Inf,78.0
57.0,Inf,Inf,Inf,Inf,58.0
Inf,50.0,57.0,Inf,Inf,63.0
Inf,80.0,81.0,Inf,Inf,83.0
0.0,Inf,Inf,Inf,Inf,0.0
77.0,Inf,Inf,Inf,Inf,79.0
74.0,Inf,Inf,Inf,Inf,79.0
86.0,Inf,Inf,Inf,Inf,87.0
79.0,Inf,Inf,Inf,Inf,82.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
Inf,54.0,61.0,Inf,Inf,68.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
80.0,Inf,Inf,Inf,Inf,83.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
81.0,Inf,Inf,Inf,Inf,88.0
75.0,Inf,Inf,Inf,Inf,76.0
0.0,Inf,Inf,Inf,Inf,0.0
72.0,Inf,Inf,Inf,Inf,81.0
Inf,Inf,Inf,Inf,Inf,Inf
29.0,Inf,Inf,Inf,Inf,45.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
57.0,Inf,Inf,Inf,Inf,58.0
Inf,74.0,78.0,Inf,Inf,83.0
62.0,Inf,Inf,Inf,Inf,63.0
72.0,Inf,Inf,Inf,Inf,73.0
73.0,Inf,Inf,Inf,Inf,74.0
Inf,65.0,71.0,Inf,Inf,73.0
Inf,52.0,60.0,64.0,129.0,157.0
Inf,Inf,Inf,Inf,Inf,Inf
62.0,Inf,Inf,Inf,Inf,65.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
Inf,29.0,32.0,Inf,Inf,34.0
65.0,Inf,Inf,Inf,Inf,66.0
Inf,21.0,31.0,Inf,Inf,34.0
Inf,Inf,Inf,Inf,Inf,Inf
88.0,Inf,Inf,Inf,Inf,89.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
74.0,Inf,Inf,Inf,Inf,79.0
34.0,Inf,Inf,Inf,Inf,35.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,62.0,69.0,Inf,Inf,70.0
57.0,Inf,Inf,Inf,Inf,58.0
Inf,62.0,69.0,Inf,Inf,76.0
62.0,Inf,Inf,Inf,Inf,63.0
32.0,Inf,Inf,Inf,Inf,34.0
33.0,Inf,Inf,Inf,Inf,43.0
0.0,Inf,Inf,Inf,Inf,0.0
53.0,Inf,Inf,Inf,Inf,59.0
0.0,Inf,Inf,Inf,Inf,0.0
103.0,Inf,Inf,Inf,Inf,106.0
Inf,Inf,Inf,Inf,Inf,Inf
51.0,Inf,Inf,Inf,Inf,54.0
33.0,Inf,Inf,Inf,Inf,34.0
Inf,Inf,Inf,Inf,Inf,Inf
30.0,Inf,Inf,Inf,Inf,32.0
Inf,102.0,112.0,Inf,Inf,113.0
0.0,Inf,Inf,Inf,Inf,0.0
38.0,Inf,Inf,Inf,Inf,54.0
Inf,Inf,Inf,Inf,Inf,Inf
86.0,Inf,Inf,Inf,Inf,99.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,83.0,91.0,Inf,Inf,94.0
Inf,42.0,49.0,Inf,Inf,56.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
42.0,Inf,Inf,Inf,Inf,43.0
Inf,93.0,95.0,Inf,Inf,98.0
Inf,70.0,76.0,Inf,Inf,80.0
Inf,6.0,11.0,Inf,Inf,16.0
0.0,Inf,Inf,Inf,Inf,0.0
32.0,Inf,Inf,Inf,Inf,35.0
0.0,Inf,Inf,Inf,Inf,12.0
12.0,Inf,Inf,Inf,Inf,25.0
0.0,Inf,Inf,Inf,Inf,0.0
21.0,Inf,Inf,Inf,Inf,29.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
40.0,Inf,Inf,Inf,Inf,50.0
40.0,Inf,Inf,Inf,Inf,45.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
65.0,Inf,Inf,Inf,Inf,67.0
Inf,77.0,85.0,88.0,112.0,128.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
68.0,Inf,Inf,Inf,Inf,77.0
Inf,29.0,32.0,Inf,Inf,33.0
Inf,50.0,55.0,57.0,92.0,116.0
0.0,Inf,Inf,Inf,Inf,0.0
71.0,Inf,Inf,Inf,Inf,78.0
101.0,Inf,Inf,Inf,Inf,103.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
52.0,Inf,Inf,Inf,Inf,55.0
69.0,Inf,Inf,Inf,Inf,75.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,74.0,79.0,Inf,Inf,80.0
63.0,Inf,Inf,Inf,Inf,68.0
32.0,Inf,Inf,Inf,Inf,39.0
Inf,56.0,73.0,Inf,Inf,74.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
78.0,Inf,Inf,Inf,Inf,81.0
Inf,82.0,87.0,Inf,Inf,91.0
89.0,Inf,Inf,Inf,Inf,90.0
62.0,Inf,Inf,Inf,Inf,64.0
74.0,Inf,Inf,Inf,Inf,76.0
80.0,Inf,Inf,Inf,Inf,81.0
55.0,Inf,Inf,Inf,Inf,61.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
101.0,Inf,Inf,Inf,Inf,107.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
64.0,Inf,Inf,Inf,Inf,65.0
47.0,Inf,Inf,Inf,Inf,49.0
47.0,Inf,Inf,Inf,Inf,52.0
Inf,32.0,45.0,47.0,62.0,99.0
65.0,Inf,Inf,Inf,Inf,67.0
76.0,Inf,Inf,Inf,Inf,81.0
0.0,Inf,Inf,Inf,Inf,0.0
15.0,Inf,Inf,Inf,Inf,19.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
94.0,Inf,Inf,Inf,Inf,102.0
0.0,Inf,Inf,Inf,Inf,0.0
21.0,Inf,Inf,Inf,Inf,27.0
Inf,Inf,Inf,Inf,Inf,Inf
96.0,Inf,Inf,Inf,Inf,98.0
Inf,79.0,89.0,90.0,102.0,120.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
78.0,Inf,Inf,Inf,Inf,83.0
Inf,Inf,Inf,Inf,Inf,Inf
90.0,Inf,Inf,Inf,Inf,94.0
55.0,Inf,Inf,Inf,Inf,59.0
0.0,Inf,Inf,Inf,Inf,0.0
66.0,Inf,Inf,Inf,Inf,69.0
0.0,Inf,Inf,Inf,Inf,0.0
55.0,Inf,Inf,Inf,Inf,57.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
76.0,Inf,Inf,Inf,Inf,81.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
39.0,Inf,Inf,Inf,Inf,46.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,35.0,38.0,Inf,Inf,39.0
55.0,Inf,Inf,Inf,Inf,57.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
101.0,Inf,Inf,Inf,Inf,106.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,91.0,100.0,Inf,Inf,101.0
Inf,Inf,Inf,Inf,Inf,Inf
80.0,Inf,Inf,Inf,Inf,82.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
84.0,Inf,Inf,Inf,Inf,90.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
88.0,Inf,Inf,Inf,Inf,92.0
80.0,Inf,Inf,Inf,Inf,88.0
70.0,Inf,Inf,Inf,Inf,74.0
98.0,Inf,Inf,Inf,Inf,99.0
32.0,Inf,Inf,Inf,Inf,38.0
39.0,Inf,Inf,Inf,Inf,41.0
0.0,Inf,Inf,Inf,Inf,0.0
50.0,Inf,Inf,Inf,Inf,51.0
Inf,Inf,Inf,Inf,Inf,Inf
46.0,Inf,Inf,Inf,Inf,51.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,56.0,64.0,Inf,Inf,65.0
18.0,Inf,Inf,Inf,Inf,23.0
46.0,Inf,Inf,Inf,Inf,54.0
14.0,Inf,Inf,Inf,Inf,29.0
49.0,Inf,Inf,Inf,Inf,51.0
14.0,Inf,Inf,Inf,Inf,15.0
46.0,Inf,Inf,Inf,Inf,47.0
76.0,Inf,Inf,Inf,Inf,83.0
76.0,Inf,Inf,Inf,Inf,84.0
Inf,90.0,92.0,Inf,Inf,95.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
14.0,Inf,Inf,Inf,Inf,15.0
39.0,Inf,Inf,Inf,Inf,46.0
40.0,Inf,Inf,Inf,Inf,49.0
94.0,Inf,Inf,Inf,Inf,95.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,2.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
12.0,Inf,Inf,Inf,Inf,26.0
Inf,Inf,Inf,Inf,Inf,Inf
45.0,Inf,Inf,Inf,Inf,48.0
52.0,Inf,Inf,Inf,Inf,53.0
52.0,Inf,Inf,Inf,Inf,53.0
0.0,Inf,Inf,Inf,Inf,0.0
97.0,Inf,Inf,Inf,Inf,100.0
51.0,Inf,Inf,Inf,Inf,52.0
49.0,Inf,Inf,Inf,Inf,50.0
Inf,29.0,44.0,Inf,Inf,49.0
45.0,Inf,Inf,Inf,Inf,49.0
Inf,Inf,Inf,Inf,Inf,Inf
83.0,Inf,Inf,Inf,Inf,88.0
75.0,Inf,Inf,Inf,Inf,76.0
53.0,Inf,Inf,Inf,Inf,59.0
37.0,Inf,Inf,Inf,Inf,38.0
49.0,Inf,Inf,Inf,Inf,50.0
Inf,75.0,86.0,Inf,Inf,88.0
Inf,33.0,40.0,Inf,Inf,42.0
Inf,Inf,Inf,Inf,Inf,Inf
42.0,Inf,Inf,Inf,Inf,47.0
0.0,Inf,Inf,Inf,Inf,0.0
33.0,Inf,Inf,Inf,Inf,34.0
Inf,81.0,86.0,Inf,Inf,90.0
40.0,Inf,Inf,Inf,Inf,46.0
72.0,Inf,Inf,Inf,Inf,83.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
58.0,Inf,Inf,Inf,Inf,61.0
Inf,Inf,Inf,Inf,Inf,Inf
39.0,Inf,Inf,Inf,Inf,56.0
51.0,Inf,Inf,Inf,Inf,55.0
37.0,Inf,Inf,Inf,Inf,38.0
Inf,69.0,74.0,Inf,Inf,75.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,42.0,48.0,Inf,Inf,50.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
49.0,Inf,Inf,Inf,Inf,52.0
72.0,Inf,Inf,Inf,Inf,74.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
51.0,Inf,Inf,Inf,Inf,52.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
79.0,Inf,Inf,Inf,Inf,80.0
Inf,Inf,Inf,Inf,Inf,Inf
91.0,Inf,Inf,Inf,Inf,92.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
42.0,Inf,Inf,Inf,Inf,43.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
73.0,Inf,Inf,Inf,Inf,75.0
45.0,Inf,Inf,Inf,Inf,48.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
53.0,Inf,Inf,Inf,Inf,68.0
22.0,Inf,Inf,Inf,Inf,23.0
Inf,77.0,86.0,88.0,103.0,104.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
13.0,Inf,Inf,Inf,Inf,16.0
Inf,58.0,75.0,Inf,Inf,77.0
Inf,77.0,85.0,Inf,Inf,86.0
0.0,Inf,Inf,Inf,Inf,0.0
63.0,Inf,Inf,84.0,154.0,157.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
27.0,Inf,Inf,Inf,Inf,41.0
55.0,Inf,Inf,Inf,Inf,57.0
55.0,Inf,Inf,Inf,Inf,57.0
98.0,Inf,Inf,Inf,Inf,103.0
76.0,Inf,Inf,Inf,Inf,77.0
50.0,Inf,Inf,Inf,Inf,54.0
56.0,Inf,Inf,Inf,Inf,57.0
50.0,Inf,Inf,Inf,Inf,53.0
52.0,Inf,Inf,Inf,Inf,56.0
82.0,Inf,Inf,Inf,Inf,84.0
87.0,Inf,Inf,Inf,Inf,95.0
Inf,Inf,Inf,Inf,Inf,Inf
58.0,Inf,Inf,Inf,Inf,59.0
32.0,Inf,Inf,Inf,Inf,41.0
41.0,Inf,Inf,Inf,Inf,42.0
56.0,Inf,Inf,Inf,Inf,66.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
76.0,Inf,Inf,Inf,Inf,79.0
78.0,Inf,Inf,Inf,Inf,79.0
Inf,Inf,Inf,Inf,Inf,Inf
54.0,Inf,Inf,Inf,Inf,57.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,45.0,50.0,57.0,72.0,115.0
52.0,Inf,Inf,Inf,Inf,60.0
49.0,Inf,Inf,Inf,Inf,53.0
28.0,Inf,Inf,Inf,Inf,33.0
0.0,Inf,Inf,Inf,Inf,0.0
0.0,Inf,Inf,Inf,Inf,0.0
Inf,52.0,54.0,Inf,Inf,56.0
40.0,Inf,Inf,Inf,Inf,43.0
92.0,Inf,Inf,Inf,Inf,98.0
0.0,Inf,Inf,Inf,Inf,0.0
57.0,Inf,Inf,Inf,Inf,60.0
54.0,Inf,Inf,Inf,Inf,64.0
Inf,19.0,32.0,Inf,Inf,33.0
61.0,Inf,Inf,Inf,Inf,77.0
49.0,Inf,Inf,Inf,Inf,52.0
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
77.0,Inf,Inf,Inf,Inf,95.0
14.0,Inf,Inf,Inf,Inf,16.0
14.0,Inf,Inf,Inf,Inf,30.0
39.0,Inf,Inf,Inf,Inf,41.0
Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf
0.0,Inf,Inf,Inf,Inf,0.0
Inf,Inf,Inf,Inf,Inf,Inf
66.0,Inf,Inf,Inf,Inf,71.0
Inf,45.0,68.0,Inf,Inf,75.0
70.0,Inf,Inf,Inf,Inf,74.0
Inf,72.0,85.0,Inf,Inf,87.0
