0,33,12,109,0,109,0,0,109,0,22,109,109,109,22,19,109,109,0,0,0,109,0,0,43,33,0,0,0,46,109,0,0,0,26,109,26,0,0,0,109,39,0,0,0,0,0,0,0,109,109,24,61,0,0,109,0,109,109,0,109,109,0,21,109,0,109,0,18,109,0,33,0,0,0,0,0,50,0,54,0,0,0,48,109,109,0,109,109,22,0,109,109,109,0,109,0,22,52,29
0,0,109,0,0,109,28,31,0,109,109,109,0,109,0,18,109,60,109,109,109,48,0,0,0,109,109,109,21,109,109,0,51,59,47,109,52,34,0,109,109,109,109,0,49,109,0,109,0,109,21,109,0,0,0,0,21,0,0,0,109,109,109,50,0,15,0,109,0,109,0,109,0,109,47,0,109,26,0,0,109,43,0,0,0,48,109,0,0,0,0,51,43,0,51,0,0,0,0,0
46,0,109,23,109,109,109,109,109,109,109,33,44,109,109,33,109,24,109,109,40,0,50,109,41,109,109,20,48,109,109,109,18,24,109,16,65,109,28,27,109,45,109,109,109,109,109,23,57,23,23,50,15,109,39,109,29,109,44,21,109,49,30,109,109,27,109,109,46,109,21,50,15,29,19,109,109,29,109,0,28,109,109,40,109,20,51,109,40,22,25,109,109,109,47,109,22,109,109,109
109,109,109,109,109,49,109,72,51,109,109,34,109,51,109,24,109,109,109,109,109,109,24,109,13,109,109,109,20,109,109,15,109,15,42,109,32,109,14,25,54,59,52,109,109,109,109,109,109,13,109,30,50,109,109,17,109,109,31,14,31,109,32,51,15,109,25,19,14,66,109,109,22,109,23,109,44,44,109,53,109,109,35,29,46,24,109,109,35,109,109,109,27,109,35,109,109,109,42,109
109,109,35,47,109,109,109,109,109,109,109,36,35,48,109,109,109,109,109,109,109,109,109,109,109,51,109,109,109,50,109,109,43,109,109,109,109,109,109,109,65,109,109,109,109,109,109,109,109,109,109,109,109,109,37,53,109,109,71,37,48,34,109,109,109,109,49,109,51,109,109,109,109,109,109,109,109,37,109,109,109,109,109,109,109,109,109,109,109,109,48,109,109,109,109,109,109,109,49,109
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,23,0,0,0,0,109,0,0,0,24,0,0,0,0,0,0,0,0,0,0,109,54,0,27,109,0,34,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,109,0,0,0,34,0,55,0
0,0,109,0,0,19,0,25,0,0,22,26,0,33,0,0,109,0,0,0,0,0,0,0,0,0,27,109,109,0,109,0,109,0,0,23,0,109,0,0,0,0,0,0,0,0,47,109,0,0,36,0,0,109,0,0,0,0,0,0,0,19,0,0,45,0,0,64,23,0,0,109,0,0,0,0,109,21,0,28,0,0,109,0,109,0,0,0,109,0,0,109,0,0,0,0,0,0,21,22
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
24,109,109,20,22,18,19,41,109,38,22,109,54,109,109,25,56,43,20,20,22,19,50,58,20,18,27,109,109,23,35,26,50,25,38,19,59,21,27,24,109,36,32,109,109,30,109,26,64,22,26,19,22,109,25,27,22,22,109,109,19,27,26,34,53,57,109,22,20,20,57,22,37,109,24,51,23,37,19,23,25,109,29,27,26,52,18,109,22,54,109,22,22,22,23,19,19,109,109,109
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,82,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,82,86,109,109,109,109,109,109,109,109,61,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,101,109,67,109,109,109,109,109,109,109,109,109,109,109,101,109,109,109,109
20,22,109,45,109,23,31,25,0,0,0,18,24,21,0,0,25,18,109,0,19,25,28,109,61,15,0,23,0,28,0,0,22,109,26,0,0,28,27,0,109,19,0,109,0,109,109,0,109,22,0,0,26,109,20,0,28,43,0,109,0,0,23,25,26,19,19,109,0,19,0,16,33,26,31,109,0,25,57,0,0,0,109,23,25,0,42,109,0,0,0,0,29,30,109,22,58,0,109,0
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
0,0,109,21,109,0,0,4,39,109,109,109,36,109,0,18,0,45,79,27,109,109,29,109,55,52,31,0,0,0,109,29,109,0,20,0,23,109,50,20,0,0,52,35,27,46,109,21,0,109,0,109,28,0,109,0,109,22,16,109,26,36,0,109,109,109,0,0,0,109,109,109,23,55,0,0,20,109,109,109,32,50,0,0,109,17,0,0,41,0,32,23,0,109,109,109,13,0,0,109
109,109,109,109,88,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,74,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,101,109,109,109,109,74,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,109,109,0,32,0,35,0,0,0,41,0,0,0,109,0,0,0,67,0,0,0,0,0,0,0,109,0,109,26,0,0,0,0,0,0,51,0,0,0,15,0,109,0,109,27,0,109,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,109,0,54,0,109,0,20,0,0,0,0,109
45,0,0,0,0,0,0,0,0,0,0,33,0,109,0,0,0,0,0,0,109,0,0,0,109,0,29,0,0,0,109,0,0,109,0,0,0,0,0,0,0,0,41,0,0,0,0,0,109,0,26,0,109,0,0,0,0,29,0,0,0,0,109,0,0,0,27,0,109,54,0,24,0,0,49,0,0,0,27,0,45,0,0,0,0,0,0,0,0,109,0,0,109,109,0,0,0,0,0,0
