33,41,30,38,40,34,30,39,35,38,34,39,39,29,40,41,39,39,34,39,39,36,36,38,33,36,38,39,38,41,31,36,38,32,40,35,41,31,25,35,36,33,38,32,26,32,37,39,39,39,39,38,38,34,40,36,32,35,35,38,41,40,41,38,38,37,39,35,40,39,39,37,41,39,40,38,39,38,41,40,38,38,37,27,40,41,37,36,40,39,38,39,40,26,37,37,39,31,40,40
31,18,32,34,29,33,30,30,25,36,31,33,28,33,34,33,31,31,35,34,27,26,34,33,25,32,31,31,36,28,35,18,34,34,36,32,24,34,31,34,30,29,27,24,30,29,32,34,30,34,27,32,34,34,34,26,29,29,34,34,34,34,33,33,33,30,36,33,36,33,32,35,35,31,33,35,36,36,31,32,36,33,31,29,30,31,23,34,20,35,33,36,34,30,28,36,33,30,30,33
52,56,38,58,59,53,55,48,51,59,50,56,55,58,47,60,58,53,54,58,57,54,44,58,55,60,55,58,56,57,59,53,60,59,60,59,51,54,56,59,56,52,60,55,45,52,55,56,55,57,59,60,55,55,57,59,55,59,59,58,59,56,55,53,60,59,58,57,58,58,54,59,60,55,55,60,56,58,58,56,59,43,58,51,58,56,56,59,50,57,59,60,59,60,57,58,57,47,59,54
-11,2,-4,-6,0,-2,3,-1,-2,1,-2,2,0,-9,3,2,-1,3,2,0,3,-1,-1,3,-1,1,-4,2,-7,0,-2,-12,-1,2,0,0,0,2,3,-5,-5,-4,1,-3,-8,2,-4,-7,-1,-2,-7,-1,1,2,-5,0,-1,2,-4,-1,2,0,2,0,-1,0,-1,-1,3,3,-3,-2,-2,1,0,2,-3,-2,-1,-1,-3,-4,0,-4,-1,1,-1,1,2,-10,-2,-3,-1,0,1,-6,0,-1,1,-2
0,-12,-11,-1,0,3,-3,-9,1,1,0,1,3,-2,-4,-5,1,1,-1,1,2,-3,-2,2,-5,1,2,4,-1,4,1,-2,1,-8,3,1,-2,-2,-4,-3,-1,0,-8,-2,-18,2,-6,-8,3,-1,-9,0,3,2,0,3,-1,1,2,4,2,-3,-5,0,1,-2,3,4,2,2,4,3,-1,-5,3,-2,1,1,0,4,0,-1,-1,-4,4,4,-6,-7,0,-1,0,3,4,0,3,0,4,1,-1,-4
7,10,7,8,11,6,10,13,12,12,9,11,5,5,4,7,10,13,9,8,8,9,12,8,7,13,9,11,10,7,11,4,8,10,13,11,8,9,9,2,11,10,8,7,5,9,5,6,2,7,11,9,11,6,9,8,8,9,5,7,11,6,11,11,11,8,11,11,3,9,12,2,9,7,7,11,10,9,9,7,6,7,13,12,13,7,7,11,1,7,12,11,9,2,8,8,12,6,13,10
-2,-7,-18,-4,-3,-2,-5,-11,-8,-5,-2,-5,-6,-1,-1,-3,-8,-3,-9,-5,0,-10,-2,-2,-8,-2,-1,0,-3,-4,-7,-6,-6,-2,-3,-1,-4,-4,-8,-12,-1,-4,-3,-6,-8,-4,-4,-5,-3,-2,-7,0,-2,-4,-4,-3,-5,-3,-8,-4,-2,-3,-2,-1,-5,-5,-2,-5,-4,-3,-6,-6,-3,-1,0,-4,-1,0,0,-27,-1,-9,-3,-13,-2,-4,-4,-3,-1,-1,-5,0,-5,-4,-2,0,-1,-4,-6,-3
39,39,39,33,43,39,31,43,33,38,35,36,31,37,37,41,35,35,43,35,39,37,43,43,38,39,42,36,43,34,38,31,39,38,43,35,38,40,41,39,33,37,41,40,27,34,39,41,36,28,41,38,40,37,40,34,25,40,34,39,40,39,43,43,42,41,43,40,40,35,34,41,38,32,39,41,42,43,40,43,32,29,41,38,42,39,36,32,42,33,39,43,39,35,43,37,41,37,38,35
-6,9,8,9,9,4,5,5,5,11,8,6,5,5,7,5,9,4,9,6,7,9,10,10,5,7,5,8,8,9,1,0,10,7,11,7,6,3,10,1,7,8,8,9,-15,7,5,10,2,7,9,8,10,8,2,7,1,5,9,9,10,4,8,8,7,11,6,8,9,7,5,11,11,0,6,7,9,11,10,9,4,6,10,5,6,1,10,4,6,8,7,8,11,6,10,9,6,0,6,10
3,7,-9,5,5,5,5,2,5,5,6,2,6,4,2,6,4,6,7,2,4,5,5,4,-7,7,6,6,5,6,-9,-3,4,5,5,1,5,-2,3,2,-1,-5,3,1,-13,-1,7,2,-2,5,-2,0,3,5,7,-2,3,4,2,6,3,7,5,6,7,1,4,4,5,1,4,1,5,2,0,-3,1,-6,3,1,7,4,4,-1,2,-3,-3,2,2,2,4,1,4,-13,7,4,7,-13,6,1
23,21,18,21,23,19,19,21,20,21,13,25,15,19,20,21,18,24,17,19,22,21,13,21,16,25,21,24,18,23,24,15,19,15,25,17,20,16,20,17,19,22,24,16,12,23,19,19,20,23,22,24,18,14,21,22,25,22,24,23,22,20,19,21,23,15,19,22,24,21,17,23,25,15,20,25,21,15,20,20,20,20,19,18,24,20,25,22,22,18,21,21,24,20,16,16,23,23,22,13
24,27,27,28,22,27,29,27,24,28,26,26,29,28,27,28,20,22,27,24,28,29,24,25,26,20,28,28,28,28,24,24,19,20,29,28,28,25,29,27,26,26,28,27,25,27,28,29,28,27,19,29,27,19,29,28,28,27,27,27,27,27,27,26,27,23,28,28,24,27,22,24,28,23,28,27,27,27,28,28,28,28,26,26,27,28,28,24,20,28,27,24,27,23,29,28,26,26,27,26
33,32,32,42,38,31,31,38,32,42,40,42,35,42,36,40,32,40,36,41,40,40,39,42,37,40,40,42,31,42,34,42,32,39,42,40,41,31,42,32,39,31,43,31,31,39,31,35,31,41,41,42,37,40,38,31,42,32,33,43,42,31,34,42,41,37,31,40,41,40,31,38,41,37,38,32,33,42,41,41,34,37,43,31,39,33,35,31,37,33,43,42,34,32,39,41,40,32,34,38
