11,1,6,3,2,0,1,0,4,3,0,1,0,0,4,4,5,2,3,2,0,1,2,0,1,2,0,1,1,1,1,0,5,3,1,0,4,0,2,1,3,0,0,0,7,2,0,0,2,2,0,2,2,8,0,1,1,4,4,2,1,1,1,4,1,2,1,0,1,7,2,1,1,4,0,2,0,0,3,4,0,2,0,1,5,0,0,3,4,0,1,0,0,3,1,1,1,1,0,0
-7,-6,-7,-6,-5,1,-7,-7,-2,-7,-5,-7,-5,-5,0,-2,-3,-5,-7,-3,-6,-6,-7,-7,-7,-7,-7,-5,-6,-5,-6,-1,-6,-6,-5,-3,-7,-6,-7,-4,-6,-7,-7,-2,-3,-5,-4,-5,-7,-5,-5,-6,-7,-7,-5,-2,-6,-5,-7,-7,-4,-6,-2,-3,-5,-6,-1,-7,-4,-1,-7,-5,-7,-6,-6,-5,-7,-6,-3,-6,-5,-6,-6,-7,-7,-5,-7,-7,-3,-6,-7,-7,-5,-4,-5,-3,-7,-6,-5,-6
-8,-6,-9,-10,-9,-10,-10,-10,-9,-10,-7,-10,-9,-4,-9,-10,-8,-10,-10,-9,-6,-9,-10,-10,-9,-10,-8,-8,-10,-6,-10,-9,-7,-7,-5,-8,-6,-7,-7,-10,-8,-10,-8,-10,-10,-6,-7,-8,-8,-6,-10,-10,-7,-7,-4,-10,-8,-9,-10,-10,-8,-6,-10,-9,-10,-10,-7,-7,-4,-10,-9,-10,-9,-6,-5,-4,-5,-9,-8,-8,-8,-10,-10,-10,-7,-8,-10,-10,-6,-8,-9,-8,-10,-9,-10,-9,-10,-9,-7,-8
