47,47,50,50,46,45,47,47,46,46,47,50,50,45,47,45,41,48,45,46,33,44,47,44,47,50,50,47,50,43,44,45,45,46,48,45,46,49,41,49,44,41,47,47,50,47,43,45,49,46,47,49,45,46,47,46,44,37,50,44,46,46,44,46,45,47,47,46,48,42,48,44,50,47,47,45,45,50,46,45,46,49,47,45,46,45,47,46,45,47,46,45,47,44,47,46,47,44,50,47
45,36,44,44,38,45,37,42,37,37,45,45,45,45,42,44,44,35,41,39,43,35,45,45,36,42,44,40,41,43,41,44,45,44,44,45,44,39,44,37,45,37,44,44,44,44,36,45,44,44,36,45,44,45,45,44,43,36,44,36,44,44,44,44,44,38,42,44,44,38,45,45,43,37,45,45,44,44,44,44,43,44,45,44,45,44,45,45,44,44,34,41,44,41,44,44,27,42,42,45
40,42,40,29,36,38,27,38,37,39,35,41,41,37,40,39,39,21,29,40,38,19,31,37,39,35,38,41,41,39,34,37,42,42,34,39,38,36,38,33,39,38,37,39,42,38,34,24,34,36,40,39,35,34,41,42,38,37,41,34,40,40,39,41,38,36,37,37,37,42,37,30,41,39,40,37,35,38,41,33,39,39,42,39,35,35,34,40,40,37,41,38,33,36,37,39,39,38,41,38
44,44,44,44,44,44,45,44,45,44,44,44,44,46,44,44,44,44,44,44,44,45,44,44,44,44,45,37,44,44,44,41,45,45,44,46,46,44,44,46,45,44,45,44,44,46,44,44,38,35,44,46,42,46,44,45,44,44,44,44,44,45,44,44,31,37,47,44,44,44,44,45,42,44,44,47,44,45,44,43,44,44,44,43,44,44,44,44,46,44,45,44,44,44,44,44,44,45,46,44
36,41,43,42,40,42,40,41,39,32,40,37,38,39,42,41,39,26,38,40,42,38,43,38,39,40,43,31,42,41,40,41,41,40,41,41,36,40,38,38,39,43,43,37,43,39,41,36,37,34,37,43,40,38,35,39,42,42,42,41,43,42,42,37,39,37,38,32,41,33,40,40,40,41,34,36,35,39,37,40,42,41,38,41,38,36,35,32,34,39,32,41,38,32,35,37,40,37,39,40
72,70,69,70,71,72,69,71,71,72,69,70,71,69,71,67,67,71,72,72,72,71,71,71,71,71,70,72,74,72,70,71,69,72,75,72,71,69,69,71,72,70,69,72,73,69,72,75,72,70,71,69,72,71,71,71,71,72,71,61,71,71,70,71,74,69,69,72,75,67,64,71,71,71,72,72,71,69,70,70,70,72,72,69,72,72,72,70,72,70,67,61,71,67,71,74,72,71,72,69
35,31,44,39,43,38,45,43,43,39,41,45,41,45,38,43,26,39,41,43,42,38,38,41,44,45,41,43,39,28,38,43,40,36,45,45,39,43,44,37,43,34,38,44,43,42,36,32,38,32,35,39,43,33,41,36,41,24,42,39,42,43,45,40,37,40,38,38,39,37,30,40,42,45,43,39,40,42,42,39,42,42,43,38,44,36,44,43,40,41,38,40,41,42,45,45,41,37,44,37
70,69,70,64,71,70,70,70,70,70,70,70,70,70,70,71,70,70,70,70,70,70,70,71,70,71,78,70,70,70,70,75,70,71,70,70,70,70,72,70,70,71,69,71,71,71,71,70,70,70,70,70,71,70,70,70,71,71,70,71,70,70,70,67,70,70,70,71,70,70,70,70,70,70,63,71,67,71,71,70,73,70,70,70,71,70,70,70,71,70,70,70,70,70,76,70,70,70,71,70
67,62,67,61,66,67,67,67,65,63,67,57,67,56,55,67,67,67,63,66,61,65,67,62,65,67,65,67,64,66,63,64,62,68,60,59,68,64,67,62,67,51,68,67,67,67,59,67,64,64,66,67,67,64,67,64,67,65,65,67,67,64,64,63,59,67,67,67,67,67,66,65,66,67,60,57,65,67,67,63,67,67,67,67,61,67,67,65,66,58,67,66,63,63,68,64,67,67,68,67
70,84,79,79,77,82,82,84,85,81,83,76,84,81,79,81,80,72,79,81,83,80,79,82,82,76,82,82,82,81,79,78,82,83,77,82,82,80,78,76,78,83,80,81,82,81,82,77,72,80,84,82,82,82,82,81,81,73,84,80,81,85,80,69,80,81,79,82,78,79,83,75,78,82,84,81,80,79,80,74,73,82,82,81,81,80,82,82,75,74,79,75,80,81,84,83,80,74,82,82
