0,28,11,109,0,109,0,0,109,0,21,109,109,109,21,18,109,109,0,0,0,109,0,0,39,21,0,0,0,42,109,0,0,0,19,109,19,0,0,0,109,34,0,0,0,0,0,0,0,109,109,21,60,0,0,109,0,109,109,0,109,109,0,15,109,0,109,0,17,109,0,29,0,0,0,0,0,46,0,51,0,0,0,25,109,109,0,109,109,21,0,109,109,109,0,109,0,21,49,21
0,0,109,0,0,109,24,19,0,109,109,109,0,109,0,11,109,49,109,109,109,47,0,0,0,109,109,109,15,109,109,0,50,42,41,109,50,30,0,109,109,109,109,0,48,109,0,109,0,109,15,109,0,0,0,0,20,0,0,0,109,109,109,47,0,13,0,109,0,109,0,109,0,109,43,0,109,19,0,0,109,41,0,0,0,47,109,0,0,0,0,48,40,0,49,0,0,0,0,0
45,0,109,19,109,109,109,109,109,109,109,20,34,109,109,20,109,21,109,109,28,0,49,109,40,109,109,19,46,109,109,109,11,23,109,11,60,109,20,25,109,40,109,109,109,109,109,22,40,20,20,25,12,109,35,109,28,109,43,19,109,44,26,109,109,26,109,109,43,109,17,39,10,26,18,109,109,26,109,0,20,109,109,37,109,18,49,109,38,18,22,109,109,109,45,109,21,109,109,109
109,109,109,109,109,16,109,69,37,109,109,26,109,48,109,22,109,109,109,109,109,109,23,109,12,109,109,109,16,109,109,10,109,10,41,109,27,109,11,20,50,39,49,109,109,109,109,109,109,12,109,29,48,109,109,16,109,109,24,12,25,109,27,49,14,109,12,17,12,64,109,109,19,109,18,109,38,38,109,49,109,109,32,12,35,19,109,109,34,109,109,109,22,109,32,109,109,109,41,109
109,109,34,46,109,109,109,109,109,109,109,33,32,47,109,109,109,109,109,109,109,109,109,109,109,47,109,109,109,47,109,109,40,109,109,109,109,109,109,109,61,109,109,109,109,109,109,109,109,109,109,109,109,109,34,49,109,109,65,34,47,32,109,109,109,109,48,109,46,109,109,109,109,109,109,109,109,34,109,109,109,109,109,109,109,109,109,109,109,109,47,109,109,109,109,109,109,109,38,109
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,16,0,0,0,0,109,0,0,0,18,0,0,0,0,0,0,0,0,0,0,109,50,0,19,109,0,20,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,109,0,0,0,30,0,51,0
0,0,109,0,0,18,0,20,0,0,20,22,0,20,0,0,109,0,0,0,0,0,0,0,0,0,19,109,109,0,109,0,109,0,0,18,0,109,0,0,0,0,0,0,0,0,46,109,0,0,26,0,0,109,0,0,0,0,0,0,0,15,0,0,44,0,0,57,19,0,0,109,0,0,0,0,109,17,0,19,0,0,109,0,109,0,0,0,109,0,0,109,0,0,0,0,0,0,20,20
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
18,109,109,18,21,17,17,19,109,26,20,109,51,109,109,17,51,41,18,17,17,18,42,50,19,17,22,109,109,17,21,19,48,20,34,17,49,18,22,18,109,19,19,109,109,24,109,20,51,20,18,17,21,109,18,19,20,20,109,109,17,20,17,33,51,51,109,19,18,19,47,17,27,109,21,45,17,22,18,17,19,109,21,19,19,50,17,109,17,50,109,17,19,19,19,18,17,109,109,109
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,81,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,81,85,109,109,109,109,109,109,109,109,60,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,100,109,65,109,109,109,109,109,109,109,109,109,109,109,100,109,109,109,109
18,20,109,35,109,19,24,22,0,0,0,16,19,13,0,0,19,17,109,0,17,18,18,109,51,11,0,22,0,18,0,0,19,109,10,0,0,20,18,0,109,13,0,109,0,109,109,0,109,17,0,0,17,109,18,0,20,42,0,109,0,0,21,20,19,17,17,109,0,17,0,13,18,22,21,109,0,21,50,0,0,0,109,22,17,0,17,109,0,0,0,0,18,20,109,19,50,0,109,0
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
0,0,109,19,109,0,0,0,38,109,109,109,28,109,0,15,0,35,57,15,109,109,20,109,44,51,19,0,0,0,109,15,109,0,17,0,19,109,49,19,0,0,50,32,21,41,109,20,0,109,0,109,22,0,109,0,109,21,11,109,20,17,0,109,109,109,0,0,0,109,109,109,11,44,0,0,18,109,109,109,25,47,0,0,109,11,0,0,32,0,25,22,0,109,109,109,11,0,0,109
109,109,109,109,83,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,72,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,100,109,109,109,109,72,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,109,109,0,27,0,34,0,0,0,34,0,0,0,109,0,0,0,42,0,0,0,0,0,0,0,109,0,109,20,0,0,0,0,0,0,41,0,0,0,13,0,109,0,109,22,0,109,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,109,0,50,0,109,0,15,0,0,0,0,109
34,0,0,0,0,0,0,0,0,0,0,24,0,109,0,0,0,0,0,0,109,0,0,0,109,0,20,0,0,0,109,0,0,109,0,0,0,0,0,0,0,0,40,0,0,0,0,0,109,0,17,0,109,0,0,0,0,26,0,0,0,0,109,0,0,0,19,0,109,50,0,18,0,0,32,0,0,0,22,0,44,0,0,0,0,0,0,0,0,109,0,0,109,109,0,0,0,0,0,0
109,109,109,0,0,109,0,0,109,109,0,18,50,109,109,20,39,0,109,109,109,109,21,43,0,109,109,109,109,0,109,109,15,109,11,18,32,17,109,109,0,31,19,21,0,64,33,109,109,18,0,109,109,13,109,109,0,40,109,13,109,0,0,19,0,109,48,47,44,109,109,41,109,109,109,109,30,34,22,0,0,109,109,25,50,48,109,109,11,109,37,0,0,13,109,109,28,109,109,14
37,40,109,109,20,109,21,109,12,50,0,18,28,29,109,50,109,0,109,50,109,109,11,109,16,109,25,0,109,19,0,0,18,44,0,0,109,109,17,109,109,0,12,49,0,109,0,28,109,21,109,24,109,47,50,0,109,25,109,0,51,17,109,26,109,109,109,21,84,109,40,109,109,109,82,20,41,33,109,109,19,12,109,109,0,22,0,109,0,0,109,109,109,109,109,109,18,109,109,0
46,20,109,109,21,33,109,109,109,109,109,19,109,109,109,20,109,109,109,109,41,34,109,34,18,109,109,109,109,22,109,109,109,18,18,30,17,109,26,109,44,20,109,49,109,46,109,21,109,109,45,32,19,82,109,109,109,17,48,28,109,109,28,109,46,109,109,109,42,109,109,109,20,109,20,48,50,109,19,109,109,35,20,109,109,17,109,109,109,19,24,51,109,109,19,35,40,109,109,109
0,0,0,19,0,109,40,0,82,0,109,109,47,0,0,0,109,109,109,0,20,109,13,25,12,109,19,0,0,38,109,0,109,0,109,0,109,109,0,109,0,40,109,34,109,109,20,109,0,109,20,47,109,109,0,34,0,22,21,43,22,109,109,3,32,0,0,0,109,0,21,109,0,11,0,0,0,109,19,82,0,109,109,109,109,0,33,0,0,0,35,109,0,109,0,109,0,0,0,109
10,25,51,19,48,0,20,109,18,20,19,109,109,0,0,22,109,0,109,50,109,0,109,109,109,109,109,0,15,36,0,109,109,109,0,0,46,30,109,20,0,20,0,13,0,109,109,49,34,19,109,0,20,109,0,0,109,49,0,0,0,0,109,33,109,49,109,0,109,22,19,109,0,17,0,47,20,44,50,10,109,0,0,109,29,47,25,0,109,0,109,109,0,0,37,109,20,109,109,109
109,109,109,109,109,109,109,109,109,68,109,50,109,46,48,109,109,109,109,49,109,109,85,109,109,109,109,109,68,109,53,81,109,109,51,100,51,109,109,109,48,44,109,109,109,109,49,109,109,109,109,48,51,109,109,109,45,109,109,109,109,58,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,47,49,109,109,109,83,109,109,109,109,109,109,48,109,109,109,109,109,109,47,109,109,109
0,0,0,48,109,0,0,0,16,0,0,0,18,0,0,17,0,0,48,0,34,0,0,0,0,0,0,0,41,32,109,109,0,0,0,0,0,109,20,0,0,20,0,25,109,0,109,0,0,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,109,0,0,109,0,0,0,0,0,24,109,109,0,14,0,109,0,0,0,0,0,0,0,0,0,45,0,0,109,0,0,40,32,0,0,0
0,109,0,0,0,0,0,109,39,0,0,0,0,0,109,52,109,0,0,0,0,19,0,0,0,0,0,0,0,0,109,0,0,21,0,0,109,109,109,109,0,81,0,0,19,0,0,0,20,0,41,0,109,109,33,109,109,0,0,0,0,0,33,47,0,35,109,109,0,10,0,0,0,34,0,33,0,0,17,0,0,109,30,0,0,109,0,25,0,0,0,17,109,0,0,0,14,0,0,0
109,109,109,109,48,109,109,109,83,109,46,109,109,109,109,109,109,109,109,109,109,109,82,109,39,109,109,40,41,47,109,109,33,50,47,109,42,109,32,109,109,109,109,109,109,109,109,74,109,32,109,33,109,109,46,109,109,109,109,109,109,109,109,109,49,109,109,109,109,109,32,109,109,42,109,109,109,109,33,109,34,64,50,109,109,109,109,109,109,109,109,109,109,51,109,64,109,109,109,46
50,109,109,109,109,109,50,50,109,109,55,109,109,109,109,109,44,109,109,109,109,109,109,109,37,34,109,109,109,109,109,109,109,109,109,109,109,109,51,109,109,109,109,62,35,41,109,109,109,109,34,34,109,109,55,109,109,109,109,81,109,109,109,109,109,39,109,109,109,109,34,109,109,37,34,49,66,34,109,109,109,109,109,109,109,109,35,109,109,109,49,109,109,51,109,109,109,109,109,55
109,0,0,0,24,32,0,0,109,0,0,0,0,109,14,0,35,109,0,0,0,0,19,0,0,0,109,107,0,0,0,109,0,109,0,0,0,0,109,0,0,0,0,0,109,0,0,0,0,109,0,0,109,0,0,23,8,109,0,109,0,49,0,0,0,109,0,0,109,109,0,109,0,0,63,0,109,33,0,109,0,0,0,109,0,0,0,0,0,0,0,109,0,0,109,0,0,109,109,0
0,0,0,109,0,19,0,109,0,109,109,0,0,0,0,0,0,0,109,34,0,0,109,109,0,16,0,109,0,0,86,52,109,109,0,0,109,0,0,109,109,0,109,109,14,0,0,0,0,109,0,44,11,109,63,0,18,0,20,0,104,0,32,109,109,0,109,0,0,0,0,109,0,0,0,0,0,0,0,109,29,109,0,109,0,109,0,109,0,0,0,0,0,109,34,0,0,109,109,0
109,38,109,33,48,109,109,0,49,81,11,109,18,34,109,109,0,0,21,21,0,0,109,0,0,0,13,0,109,0,109,109,0,0,19,109,19,109,109,0,26,59,38,46,51,0,0,10,25,0,109,109,109,0,11,109,0,11,0,109,25,32,109,25,109,109,17,0,109,0,0,33,0,48,76,0,0,109,109,0,0,0,109,45,0,0,109,68,109,109,0,109,0,109,17,109,0,109,0,11
109,109,109,109,21,109,109,109,109,109,19,109,17,0,109,50,19,45,48,109,7,109,24,109,109,18,109,0,0,66,109,21,109,109,109,97,109,0,50,20,109,33,35,30,21,109,109,42,0,109,29,109,109,49,19,109,109,109,17,49,109,109,109,109,109,109,18,109,109,109,109,109,109,22,109,48,109,109,0,0,109,109,109,49,17,109,18,109,27,109,0,109,109,20,49,109,6,109,11,19
23,109,41,49,16,109,109,109,109,109,18,48,19,18,109,109,109,109,109,25,109,109,35,109,22,109,109,19,109,16,109,41,109,109,40,30,109,109,109,109,109,109,109,20,32,109,32,109,109,24,109,109,35,109,18,109,15,103,25,109,33,109,109,109,109,18,34,109,109,109,32,109,109,109,109,34,29,19,33,21,28,109,45,109,18,109,109,109,109,109,33,17,109,109,109,109,18,109,109,18
109,109,109,109,109,109,109,109,109,109,109,109,32,82,109,109,109,109,109,109,109,109,45,109,109,109,32,109,109,36,109,109,36,109,109,40,109,109,109,33,109,58,33,109,109,48,109,41,49,109,109,109,109,109,109,39,109,35,51,109,109,37,109,48,109,109,41,109,109,109,109,109,82,109,109,109,109,109,34,109,52,109,109,109,32,109,34,109,39,109,39,109,109,109,109,109,37,83,109,109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,21,0,46,0,0,0,109,0,0,109,0,0,0,109,0,0,0,0,109,16,109,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,109,33,46,0,0,0,0,16,0,109,0,0,0,34,109,0,109,0,0,0,0,0,0,109,36,0,0,0,0
0,0,0,109,0,109,0,0,0,0,20,0,109,0,0,0,0,0,109,0,0,55,109,109,0,0,0,0,0,0,0,0,109,0,0,0,20,109,0,0,0,19,0,0,109,0,0,0,0,0,49,109,109,0,0,0,34,109,0,0,0,0,0,19,109,109,10,0,0,0,0,0,0,0,0,109,109,0,34,33,0,0,0,0,109,0,109,0,0,0,0,109,109,63,0,0,0,0,0,20
40,32,109,33,0,19,15,109,32,0,24,109,109,109,42,18,22,0,0,0,0,109,0,109,0,0,34,11,109,0,0,109,0,109,21,44,0,26,0,109,32,109,0,0,109,0,18,109,0,33,109,109,0,0,24,0,109,0,32,109,15,109,33,109,11,109,0,0,0,0,0,0,51,109,10,0,0,0,0,34,0,0,32,14,0,17,19,0,0,42,18,0,33,109,16,32,50,38,0,24
34,34,0,109,34,34,18,0,109,109,0,109,33,109,13,33,0,33,32,19,0,109,7,15,0,24,109,109,0,109,49,18,30,15,109,0,0,0,32,0,109,0,30,0,0,19,0,109,109,0,109,32,35,18,64,28,9,0,0,109,0,0,109,17,0,109,109,0,109,33,21,0,34,0,100,32,0,17,109,34,0,109,109,0,0,0,20,21,0,109,32,18,22,0,0,109,19,16,68,0
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
38,34,109,109,109,33,109,109,42,109,33,109,109,105,109,109,109,109,109,109,109,109,33,47,49,109,109,109,33,109,109,52,109,109,42,109,42,34,109,109,109,33,34,42,109,34,34,34,109,109,42,109,46,33,33,33,109,33,109,33,109,51,109,109,33,34,109,34,82,35,109,109,45,49,109,109,109,109,109,109,33,109,33,33,33,109,109,109,33,109,34,109,109,109,109,109,33,109,33,33
33,109,109,109,109,109,40,33,109,109,32,109,109,34,32,32,109,109,109,109,109,109,32,33,32,34,109,48,33,32,32,34,48,33,32,109,32,109,32,109,109,50,34,34,109,109,32,109,109,109,32,109,81,109,32,109,109,40,33,34,34,109,31,32,82,28,50,109,109,34,33,34,109,29,109,109,109,33,51,33,33,109,109,30,32,109,109,109,109,32,50,45,33,32,48,109,109,32,34,32
109,109,109,109,109,109,109,106,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,106,109,109,109,109,109,109,109,109,109,109,109,109,109,105,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,78,109,109,109,109,109,109,109,109,109,109,109,109
0,109,0,0,0,0,48,0,0,50,24,0,0,11,0,0,0,0,109,0,0,22,0,109,0,0,0,0,0,0,0,0,0,32,39,0,0,109,0,34,0,0,109,0,0,49,0,0,109,109,0,0,46,0,0,0,109,0,49,0,0,0,17,0,109,22,0,0,0,0,0,0,50,0,0,0,0,21,17,0,43,48,19,51,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,109
48,24,0,0,0,20,0,0,0,0,109,109,0,0,109,109,0,0,0,0,109,0,32,29,0,0,0,105,0,109,49,109,0,17,0,109,0,109,0,19,0,109,48,0,0,0,0,48,0,0,0,17,17,45,33,0,0,0,109,47,0,28,109,41,0,0,50,50,109,48,0,48,0,48,109,0,0,20,44,33,0,63,109,48,51,0,0,0,0,109,0,0,50,0,109,49,12,109,0,0
109,0,0,0,0,63,109,16,19,48,0,109,109,0,109,48,51,109,109,0,109,109,29,0,109,0,17,109,19,109,49,0,41,0,19,18,109,51,17,0,32,109,0,48,0,109,109,109,33,47,0,0,109,0,0,0,109,0,0,0,0,0,28,109,34,11,109,22,51,49,18,0,15,53,109,109,21,0,0,71,20,50,45,48,16,48,0,109,0,109,20,0,27,48,0,48,11,109,109,0
109,110,110,110,110,110,109,110,110,110,110,109,109,110,109,110,110,109,109,110,109,109,110,110,109,110,110,109,110,109,110,110,110,110,110,110,109,110,110,110,110,109,110,110,110,109,109,109,110,110,110,110,109,110,110,110,109,110,110,110,110,110,110,109,110,110,109,110,110,110,110,110,110,110,109,109,110,110,110,110,110,110,110,110,110,110,110,109,110,109,110,110,110,110,110,110,110,109,109,110
0,40,0,109,0,48,109,0,0,34,48,17,109,0,49,0,109,18,109,109,10,0,20,28,34,48,23,0,39,30,46,50,48,53,50,48,50,0,32,109,109,0,48,0,20,45,109,0,109,26,13,0,0,49,21,10,109,48,18,109,0,0,17,19,0,32,48,42,109,47,50,39,50,49,20,50,34,46,10,109,32,29,109,109,17,48,43,109,109,48,50,22,109,109,0,49,44,17,21,0
0,24,32,109,95,48,0,72,0,0,0,0,15,81,109,54,109,49,109,109,19,109,50,109,46,48,109,109,17,48,32,15,0,28,0,0,0,41,50,109,50,21,48,109,109,48,12,109,18,109,50,20,109,109,109,0,51,0,33,64,0,49,33,48,89,18,0,109,23,0,109,49,49,109,0,0,11,48,18,35,17,42,34,109,49,0,4,19,12,109,50,0,0,0,109,19,0,109,0,0
48,50,0,20,61,49,50,14,45,109,0,109,109,109,48,109,63,48,109,109,0,48,10,109,0,16,0,109,18,109,50,109,49,109,109,45,109,0,18,0,22,34,35,48,32,45,24,109,17,8,44,109,44,109,48,16,21,0,109,109,47,34,109,0,109,109,38,109,0,46,109,109,36,109,46,109,42,20,109,0,45,50,0,0,0,4,0,20,33,109,0,109,109,109,109,40,0,10,0,0
0,19,109,37,22,109,45,14,47,109,40,48,109,32,50,109,109,50,49,49,109,48,10,82,50,2,109,109,23,0,109,23,48,109,20,109,109,48,51,0,19,49,109,109,32,47,48,109,50,17,19,0,49,109,48,50,109,109,51,22,20,41,0,0,0,41,34,109,109,0,49,109,109,21,8,109,47,0,32,20,48,0,17,46,18,109,19,109,48,50,48,109,48,109,20,44,34,50,11,109
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
18,47,49,38,109,48,109,50,49,109,48,46,35,20,50,23,23,109,109,109,21,48,22,109,49,109,109,13,49,48,18,22,109,109,109,11,109,40,49,49,109,48,109,48,109,51,32,50,18,20,19,42,109,48,50,109,109,109,21,109,11,109,109,25,49,109,48,109,22,50,17,12,81,22,21,29,47,49,19,17,46,49,22,0,50,48,6,109,18,50,18,48,20,17,32,36,48,38,39,48
50,61,109,109,109,48,109,50,74,109,46,109,109,64,109,34,49,49,109,109,48,49,40,109,48,49,48,109,109,41,109,109,48,109,43,48,42,109,44,50,47,36,109,109,49,51,50,109,109,109,49,46,50,109,51,50,109,54,109,41,34,109,109,109,109,41,34,43,49,48,109,109,40,109,109,109,109,109,109,47,49,50,37,70,109,45,50,109,109,109,48,109,48,109,109,109,44,45,45,46
109,109,109,109,109,13,109,109,109,9,109,0,109,109,109,109,0,109,109,109,109,109,0,109,109,109,109,109,0,109,109,0,109,109,0,109,0,109,109,109,0,109,109,109,109,109,109,109,109,109,109,109,109,109,0,0,109,109,109,109,109,109,0,109,0,109,0,109,109,109,109,109,109,109,109,18,0,0,109,109,0,109,109,109,109,0,109,109,0,109,0,0,109,0,0,15,109,109,0,109
