0,0,0,0,33,39,0,109,20,41,109,0,0,109,5,39,0,0,109,0,109,0,39,0,31,109,0,39,35,0,0,0,0,1,0,109,0,109,109,0,0,0,11,58,38,40,40,109,0,104,109,109,2,0,0,0,0,40,0,73,0,80,0,41,0,0,0,109,109,109,0,0,0,0,0,40,109,109,109,109,41,0,0,0,0,41,0,0,109,5,0,109,41,0,41,0,0,41,109,109
29,0,109,0,4,0,40,0,0,0,0,0,0,39,109,0,109,41,0,0,66,0,109,0,0,29,0,0,109,109,109,0,109,41,109,39,44,0,0,39,0,16,109,81,39,109,18,0,0,39,109,0,109,109,109,41,41,0,0,109,109,0,0,68,0,109,109,0,85,109,0,0,84,0,109,0,87,0,0,41,0,109,73,0,109,39,107,109,51,0,109,0,0,0,1,32,26,39,55,90
6,109,0,31,0,109,46,0,109,17,109,109,40,109,109,40,109,45,109,109,109,109,109,109,109,29,0,39,0,0,32,45,0,40,109,109,109,109,109,109,109,41,109,109,0,0,109,109,0,109,39,60,28,109,109,109,31,1,0,37,109,0,41,109,0,0,109,109,39,18,109,0,0,109,109,109,39,109,39,39,43,109,109,109,109,109,109,109,109,109,109,45,109,6,109,109,109,109,39,109
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
100,109,109,40,39,41,109,14,40,109,109,39,109,39,79,41,39,40,109,109,91,109,40,90,81,37,37,109,39,61,20,46,39,109,41,109,109,109,39,49,73,109,17,39,109,109,109,109,109,40,103,105,13,109,59,39,109,109,39,109,109,109,39,109,39,95,109,58,109,62,109,41,28,40,41,109,39,109,40,41,69,109,109,109,109,81,109,109,39,79,41,109,109,109,5,109,68,109,109,109
109,109,109,109,109,109,109,109,109,109,109,103,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,89,85,109,85,109,109,109,109,109,109,109,97,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,105,109,109,109,109,109,109,109,109,76,109,109,109,107,84,109,109,109,109,109,109,109,109,75,82,109,97,109,82,109,109,109,109,100,109,109,109
0,0,0,0,0,0,0,0,0,0,109,0,66,0,109,109,109,0,0,0,39,0,58,20,0,40,0,0,0,0,39,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,109,0,0,0,0,0,109,38,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,109,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,109,0
110,110,110,110,110,110,110,110,110,110,109,110,110,110,109,109,103,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,109,110,110,110,110,110,109,110,110,109,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,97,110,110,110,110,110,110,110,109,110,110,110,110,110,110,110,110,109,110
0,109,0,109,28,0,0,0,0,0,42,109,0,0,0,1,0,0,109,0,0,51,0,109,0,109,0,0,0,0,109,109,0,0,109,30,109,109,90,0,0,0,109,0,109,109,0,0,100,109,109,0,0,0,109,0,109,0,0,0,0,0,109,0,109,0,0,109,0,0,109,109,0,0,109,0,0,109,109,0,0,109,0,109,109,109,109,0,109,0,0,0,109,0,0,0,0,0,0,42
19,0,0,109,109,0,63,0,109,0,5,0,13,0,0,0,73,0,109,109,73,0,0,109,0,0,0,0,0,0,40,109,93,0,0,0,102,0,0,107,109,0,0,0,0,69,109,109,0,109,0,109,0,0,0,0,109,68,109,0,109,0,0,0,109,109,0,55,109,0,109,0,109,46,92,109,0,0,26,109,39,93,109,0,0,0,109,0,36,0,109,109,0,109,0,0,1,0,80,0
109,6,40,109,109,109,47,109,0,109,109,109,19,0,109,33,109,19,109,21,95,55,109,81,109,80,29,109,6,90,109,109,41,106,109,79,37,0,109,109,109,109,11,0,109,109,109,109,47,47,87,75,64,109,109,0,109,106,98,37,1,109,0,80,42,109,3,98,72,5,109,109,90,0,109,0,51,109,109,109,0,0,109,109,109,40,0,1,109,109,109,109,46,67,102,109,109,109,109,109
28,109,92,109,99,109,109,78,27,83,93,0,109,58,109,109,83,109,0,0,0,50,109,6,65,81,0,21,77,109,38,0,0,17,109,0,109,109,0,27,109,0,0,0,109,36,109,109,0,52,109,109,37,47,42,103,0,109,79,0,66,108,100,0,94,65,0,75,109,2,95,109,109,109,99,0,109,109,78,109,87,58,0,0,109,0,109,109,109,109,109,93,79,33,109,109,109,109,80,93
109,90,109,109,109,109,109,109,0,109,109,109,0,100,50,109,109,3,109,109,109,109,24,109,29,109,109,42,109,1,109,109,40,109,70,65,109,24,14,109,109,109,109,109,59,109,109,109,99,109,37,21,0,109,109,109,109,109,19,86,109,109,39,0,46,109,109,109,109,43,109,109,109,109,109,3,109,25,71,109,109,109,109,0,109,109,109,109,109,50,40,109,39,5,18,109,109,109,109,109
109,109,109,109,52,58,109,10,28,109,43,109,109,4,109,109,60,109,40,40,109,109,35,29,8,109,106,7,99,109,109,86,109,109,81,109,109,109,109,109,109,109,109,109,95,109,109,83,34,29,82,13,109,47,109,109,109,109,109,28,70,109,109,6,109,109,15,17,109,109,109,28,109,109,109,109,109,43,52,31,98,14,0,109,109,48,109,109,63,0,109,109,109,17,30,1,109,26,109,43
0,0,0,0,0,109,0,0,28,0,0,0,0,109,0,0,0,0,0,0,109,0,54,73,109,0,93,0,0,4,73,0,0,0,0,0,109,0,0,0,0,0,0,0,0,109,0,0,109,0,109,0,0,0,0,73,0,109,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,109,0,0,0,0,0,0,0,0,109,0,0,0,0
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110
109,0,0,14,109,69,0,0,2,31,109,0,109,109,92,109,28,96,109,80,109,109,109,0,109,0,109,101,15,109,109,109,0,109,109,109,101,0,0,109,0,109,109,60,0,109,73,109,0,0,45,22,109,4,0,0,30,6,0,5,0,109,29,0,109,109,109,109,109,0,0,5,88,109,109,0,79,28,94,82,83,0,37,0,0,109,42,28,60,94,0,0,0,0,67,0,109,109,109,109
0,92,94,108,0,109,0,109,109,0,0,29,81,109,36,109,109,109,103,103,109,90,109,109,0,39,21,109,109,109,0,109,109,40,4,95,54,109,109,24,4,109,0,109,0,0,109,0,73,98,54,0,13,0,109,2,109,109,80,109,109,109,109,22,97,71,78,104,0,29,109,109,103,83,3,43,109,0,6,33,5,0,0,25,29,109,0,21,109,109,109,0,0,72,0,79,72,36,0,0
109,109,80,108,109,109,109,109,109,109,109,109,109,109,98,109,109,71,109,109,109,109,109,86,109,109,82,96,109,109,87,109,109,109,109,43,109,109,78,109,70,54,78,86,87,109,109,109,109,40,60,109,109,39,88,40,109,109,38,109,109,109,70,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,77,109,109,109,109,109,93,109,109,109,40,93,109,42,109,76,109,109,109,98,109,109
93,109,109,109,109,109,109,109,109,109,79,109,109,70,85,109,83,91,109,109,83,109,81,109,109,109,109,100,109,109,109,109,109,109,109,109,109,109,91,109,77,109,87,109,109,109,109,109,109,109,69,109,109,97,109,109,109,99,109,94,109,109,77,109,80,109,109,79,88,76,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,84,109,109,109,85,109,109,109,109,109,109,109,85,109,79
109,0,109,0,109,0,0,109,109,0,0,0,0,55,109,2,109,0,109,109,0,0,0,0,0,0,56,0,1,0,109,0,56,0,0,0,109,0,0,0,0,0,0,109,109,0,0,0,0,0,0,109,1,109,32,0,0,0,109,0,0,52,0,109,109,0,0,0,0,72,0,0,0,0,36,35,109,0,47,0,0,0,0,0,57,0,0,0,76,0,4,109,0,0,109,0,109,109,0,0
0,0,109,0,0,0,0,0,0,0,56,0,109,0,109,0,0,0,0,0,73,109,0,0,0,0,109,109,0,0,0,0,0,0,0,0,39,0,109,109,109,0,0,0,109,109,0,0,0,109,109,0,0,0,0,0,0,0,109,109,0,29,0,109,0,0,109,0,0,5,109,0,0,109,109,0,0,0,0,0,109,0,0,0,31,0,109,0,0,109,0,109,0,0,0,0,0,109,0,0
